uid,region,severity,density
gtch,south,1,5700.0
gtec,south,1,4046.0
gtfa,south,3,182987.0
gtfu,south,1,9682.0
gthv,south,3,153941.0
gtlf,south,1,17790.0
gtlo,south,3,198478.0
gtmh,west,3,174440.0
gtmt,west,4,4885000.0
gtno,south,1,2035.0
gtoa,midwest,2,64680.0
gtob,south,1,1355.0
gtql,midwest,1,215.8148490945679
gtrh,south,2,65353.0
gttb,south,2,55451.0
gttm,south,1,3157.0
gttx,midwest,3,563850.0
gtun,south,1,3873.0
gtur,midwest,1,11655.0
gtvc,west,4,1159079.0
gtvu,south,1,2178.0
gtwm,midwest,4,1560000.0
gtxu,south,3,294086.0
gtzk,south,1,1926.0
gube,south,2,28465.0
guce,west,4,6600000.0
gucr,south,1,1307.0
gueg,south,1,2541.0
gugv,south,2,65716.0
guhl,northeast,3,105357.57575757576
guhz,south,2,29046.0
guif,south,2,60420.0
guip,south,2,68418.0
gujv,south,1,16266.0
guku,south,1,1779.0
gulf,northeast,1,3017.371746031745
gulk,south,1,8625.0
guny,midwest,1,558.0
guol,south,3,116699.9984741211
guoo,south,1,1271.0
guqi,west,4,1041845.0
guqm,midwest,3,166165.0
guth,south,2,29046.0
gutv,south,1,4066.0
guul,northeast,1,4449.765010799137
guxo,south,3,171742.0
guxp,west,1,11760.0
guxw,south,1,5410.0
guym,south,3,248158.0
guys,south,1,12410.0
gvan,midwest,4,2238150.0
gvbq,midwest,2,66825.0
gvek,south,2,34855.0
gvfe,west,4,1312134.5
gvfm,west,4,5670000.0
gvgc,south,2,99239.0
gvgi,west,4,2341188.5
gvha,west,4,5277500.0
gvhh,south,1,3748.0
gvhl,south,1,1002.0
gvja,south,1,4841.0
gvjd,south,1,5337.0
gvki,midwest,4,1808100.0
gvkp,south,3,325310.0
gvlx,midwest,3,284760.0
gvlz,south,3,116182.0
gvmf,west,4,6440000.0
gvoa,west,4,6585000.0
gvpz,west,4,2015538.5
gvtb,west,5,10125000.0
gvti,west,4,5190000.0
gvtu,south,1,5106.0
gvuh,northeast,3,520000.0
gvuj,south,1,5930.0
gvwd,west,4,5850000.0
gvwp,midwest,3,687960.0
gvwr,northeast,1,2764.1156087824384
gvxm,south,1,1910.0
gvyh,south,1,9336.0
gvyj,midwest,4,9925840.0
gvyv,west,4,5480454.5
gvzj,south,1,6609.0
gvzl,south,1,726.0
gvzu,northeast,1,17816.221374045803
gwbg,midwest,2,30933.0
gwbh,south,1,3013.0
gwbp,south,2,35145.0
gwcr,south,2,30053.0
gwdi,south,1,1452.0
gwdp,south,1,1315.0
gwgq,west,4,1960178.0
gwhz,south,1,6432.0
gwij,midwest,4,1036350.0
gwjj,northeast,2,69460.0
gwkw,south,1,436.0
gwli,west,1,195.80762955201072
gwmk,midwest,2,39347.0
gwmm,south,2,43568.0
gwpt,midwest,2,89801.0
gwqo,south,1,19785.0
gwro,south,1,14087.0
gwsr,south,2,28319.0
gwwq,south,3,101659.0
gwxv,west,4,5900000.0
gwyc,south,2,51428.0
gwyu,south,1,1500.0
gwze,northeast,5,15666666.5
gxal,south,2,21784.0
gxcg,south,2,94801.0
gxdf,west,4,7372500.0
gxdi,south,1,8133.0
gxdm,northeast,1,10467.0
gxgb,south,1,751.0
gxgs,northeast,1,2214.3886255924167
gxia,west,4,1042670.0
gxjo,northeast,2,32621.158854166664
gxly,midwest,4,3016125.0
gxnh,south,1,8714.0
gxrc,west,4,2976206.0
gxrp,south,1,9282.0
gxsk,south,1,6017.0
gxtz,south,1,1380.0
gxvh,south,2,35581.0
gxxv,south,4,1280909.0
gxyc,south,2,24210.0
gxym,south,1,4647.0
gxyu,west,4,1615319.9975
gybz,south,1,16750.0
gycd,west,1,933.2421020188012
gyci,south,2,98836.0
gycs,west,4,4747742.0
gyda,south,3,291327.0
gygq,south,2,33900.0
gygt,south,1,4647.0
gynj,south,1,1909.0
gynr,northeast,2,41650.0
gynv,midwest,1,756.0
gyph,south,2,30821.0
gyrz,west,4,8492500.0
gysc,south,1,1380.0
gysm,south,2,29046.0
gysw,south,3,154668.0
gytc,midwest,1,368.0
gyua,south,1,14526.0
gyun,south,2,24507.0
gyuo,south,2,23236.0
gyuv,south,1,726.0
gyvt,south,3,110010.0
gywc,south,2,27386.0
gyww,midwest,3,146819.0
gyxb,south,3,162655.0
gyzc,midwest,1,7560.0
gzal,south,1,522.0
gzdq,south,1,5281.0
gzeb,south,1,3227.0
gzeg,south,3,111825.0
gzeo,south,1,8445.0
gzfg,west,1,1350.0
gzgj,south,1,5809.0
gzlg,south,1,1815.0
gznc,midwest,3,381780.0
gzox,south,1,6100.0
gzpf,midwest,1,877.0
gzqp,south,1,3817.0
gzrk,northeast,2,38570.54531490016
gzso,south,1,4778.0
gzsr,south,1,5125.0
gztn,northeast,3,110547.8515625
gztz,south,3,759680.0
gzun,south,1,1234.0
gzvh,south,1,726.0
gzwi,west,4,3235000.0
gzxf,northeast,1,186.98175787728027
gzxl,south,2,39938.0
gzyg,south,1,968.0
gzyl,south,1,7676.0
gzzp,midwest,4,1304100.0
hadi,northeast,2,53770.0
haey,west,4,5505000.0
hafx,south,1,290.0
hagp,west,4,3937500.0
hahm,midwest,4,1163386.0
halo,south,2,93916.0
hamr,west,4,6170000.0
haof,south,2,23186.0
haqo,midwest,3,771750.0
hasl,south,1,19804.0
haua,midwest,3,133222.0
hauj,northeast,2,35709.77611940299
havd,south,1,3506.0
havk,south,1,73.0
havx,south,1,94.0
hawl,south,1,5486.0
hbal,midwest,1,272.6408281573498
hbea,south,1,17981.0
hbfx,south,2,39212.0
hbhy,south,1,290.0
hbii,south,1,4661.0
hbjo,west,4,8315000.0
hblh,south,2,31950.0
hblm,west,4,5978699.0
hbmc,west,4,5304603.5
hbof,west,3,800864.0
hbpg,west,4,6335000.0
hbqm,south,1,3873.0
hbse,northeast,4,3129333.0
hbsl,south,3,132157.0
hbso,west,4,3246495.5
hbua,south,1,363.0
hbxf,south,2,96546.0
hbyf,midwest,3,305938.0
hbyg,west,1,264.46826701742856
hbyj,south,2,34684.0
hbyx,south,1,73.0
hbzh,south,2,75947.0
hcbj,south,2,91009.0
hccu,south,1,15975.0
hcdk,south,1,121.0
hcfp,midwest,3,410955.0
hche,west,4,3905000.0
hchr,south,1,2033.0
hcie,west,4,6187500.0
hcji,west,3,810633.5
hcjp,south,3,341576.0
hckm,south,1,12970.0
hcma,south,2,81328.0
hcoj,south,3,116182.0
hcop,south,1,1452.0
hcpf,south,3,124025.0
hcpp,south,1,342.0
hcud,south,2,80480.0
hcuj,south,3,654397.0
hcvr,midwest,3,497207.0
hcwq,south,1,968.0
hcxl,midwest,1,361.8598518518517
hcxn,northeast,2,29856.97424892704
hcza,south,1,7624.0
hczi,west,4,2431806.6675
hczt,south,4,1073234.0
hdca,midwest,3,514770.0
hdeq,south,2,60996.0
hdgp,south,1,94.0
hdin,south,2,75775.0
hdjp,south,1,9958.0
hdme,south,1,10143.0
hdmf,south,2,54057.0
hdnv,south,3,715101.0
hdos,midwest,3,164269.8
hdpa,midwest,3,604800.0
hdpe,west,4,7037500.0
hdpf,south,2,26262.0
hdpq,south,3,302904.0
hdsa,midwest,1,2483.5722751322737
hdsg,west,1,1520.0
hdte,south,1,5892.0
hdum,south,1,6455.0
hduw,south,3,187343.0
hduy,west,4,3445142.0
hdvk,northeast,1,3321.317829457364
hdwb,south,1,1307.0
hdwn,south,1,182.0
hdxd,west,4,5465000.0
hdxk,south,1,6578.0
hdxs,south,2,32558.0
hdza,midwest,2,73960.0
heac,south,1,1543.0
hebq,south,1,10996.0
heek,south,1,548.0
hefe,south,1,6337.0
hefj,west,4,6785000.0
hefu,west,4,7607500.0
hefx,south,3,220262.0
hegd,south,2,20332.0
hegn,south,2,35823.0
hegw,south,1,854.0
heih,south,1,73.0
heil,midwest,2,73080.0
hejf,south,1,11668.0
hejg,midwest,1,4135.0
hekh,northeast,3,100737.0
heli,south,2,27085.00972762439
hely,south,1,94.0
heot,west,4,8837500.0
heow,west,4,1697319.9975
hepy,midwest,1,945.0
hert,south,1,484.0
hesf,south,2,69096.0
hetm,south,2,31686.0
hets,west,4,2070899.0
hett,south,4,1672839.0
heuu,south,2,43568.0
hevf,midwest,4,3009500.0
hevr,south,1,1670.0
hewe,south,2,49087.0
hewp,south,2,49251.0
hewz,west,1,121.43751703984935
heyo,south,1,7176.0
hezd,south,1,4841.0
hfba,south,3,101659.0
hfbc,south,1,4720.0
hfcc,south,3,206800.003051758
hfdc,south,1,1856.0
hfdg,west,4,1978273.5
hfej,west,4,6200141.0
hfio,midwest,3,266580.0
hfiy,northeast,1,2952.788461538461
hfjf,south,3,204933.0
hfjp,south,1,3050.0
hfkg,south,1,5301.0
hfkj,south,1,4321.0
hfli,west,4,6137500.0
hfls,south,1,1502.0
hflx,midwest,2,58820.6
hfme,midwest,3,612542.0
hfmj,south,1,2561.0
hfna,south,1,3297.0
hfnj,northeast,2,32982.77108433735
hfnp,west,4,6880000.0
hfov,midwest,1,828.0
hfpg,south,1,379.0
hfqg,south,1,871.0
hfqp,south,2,70032.0
hfqt,south,2,93022.0
hfqw,south,3,194800.0011444093
hfsa,northeast,1,0.0
hfsl,west,1,4929.688497204868
hfte,west,4,2337932.0
hfus,south,3,265609.0
hfvh,midwest,3,301140.0
hfwz,midwest,3,164690.0
hfzl,south,1,7423.0
hfzo,midwest,3,380455.0
hfzv,west,4,8316866.0
hgbb,south,3,552955.0
hgcj,south,1,5281.0
hgco,south,1,1002.0
hgdd,west,4,9262500.0
hgdy,south,2,21784.0
hgee,northeast,1,1786.138613861386
hgef,west,4,5345000.0
hggg,south,1,4938.0
hggo,south,1,10892.0
hggr,south,1,14523.0
hght,south,3,355808.0
hgil,south,1,3319.0
hgim,south,2,55187.0
hgjl,south,3,115214.0
hgjn,south,3,487966.0
hgkr,south,2,20983.0
hgna,south,1,18607.0
hgng,midwest,3,409623.0
hgpv,midwest,2,63000.0
hgqg,west,4,2569143.5
hgql,south,1,8506.0
hgrb,south,2,37033.0
hgrv,south,2,99811.0
hgrx,south,3,163473.0
hgsk,northeast,2,72919.83695652174
hgud,midwest,3,204120.0
hgui,west,4,3204161.0
hgvp,west,4,5640023.0
hgwk,south,1,1245.0
hgxz,south,1,1694.0
hgzu,midwest,4,2234540.0
hhax,northeast,1,2231.5104166666665
hhcf,midwest,1,281.4988902195613
hhdh,south,4,1015869.0
hhdi,south,1,9958.0
hhep,south,1,1852.0
hhfq,west,4,7220000.0
hhhj,south,2,69709.0
hhhp,west,4,3249752.0
hhhx,northeast,3,437333.0
hhim,northeast,3,134380.98113207545
hhiq,midwest,1,5355.0
hhjs,south,1,5751.0
hhma,west,4,3477707.0
hhon,west,4,1510781.0
hhqw,west,4,8542500.0
hhre,south,1,447.0
hhru,midwest,3,658035.0
hhsn,midwest,4,4000500.0
hhsx,west,4,3500502.5
hhuz,west,4,1278000.0
hhxo,midwest,1,195.6154904571684
hhye,south,1,242.0
hhyg,south,2,76971.0
hhyk,midwest,1,775.682602921647
hhze,midwest,3,722358.0
hhzm,midwest,1,10395.0
hide,midwest,3,160650.0
hidv,west,1,910.0
hiic,west,4,2448653.0
hilb,west,4,4640277.5
himo,south,1,3873.0
hims,south,1,1017.0
himz,northeast,3,125029.70297029705
hink,west,4,6857500.0
hipi,south,2,86047.0
hipq,south,2,51637.0
hiqg,south,1,5925.0
hiqo,south,1,218.0
hitr,west,4,1080250.0
hiva,south,1,1402.0
hivk,west,4,6086163.5
hivm,south,2,29046.0
hiwg,south,3,544605.0
hiwu,south,1,1271.0
hizi,south,1,3068.0
hjaw,south,3,315144.0
hjbs,west,4,5602500.0
hjck,south,1,462.0
hjfj,south,1,7407.0
hjft,northeast,2,70800.0
hjgq,south,1,4212.0
hjhn,south,1,2106.0
hjio,south,2,20414.0
hjme,south,1,8714.0
hjmz,northeast,2,41067.0
hjnq,west,4,1201413.5
hjnx,midwest,2,20475.0
hjoz,south,1,15154.0
hjry,midwest,3,311201.0
hjsj,west,4,5255000.0
hjtp,west,4,7880495.0
hjtq,south,2,43568.0
hjts,west,4,6551843.0
hjtt,midwest,3,133560.0
hjud,south,1,2630.0
hjuf,northeast,1,13754.8
hjxr,west,4,6917500.0
hjyn,west,4,4450000.0
hkau,west,4,5485000.0
hkce,south,4,1373855.0
hkdb,south,1,2033.0
hken,west,4,2755186.75
hkff,northeast,1,0.0
hkfu,south,2,79294.0
hkge,south,1,5784.0
hkgg,south,1,3389.0
hkhf,south,1,11618.0
hkhg,midwest,2,70875.0
hkhk,midwest,1,1258.302789189189
hkin,west,4,3655000.0
hkiq,south,2,21646.0
hkjj,south,1,1936.0
hkjm,south,1,5519.0
hkjy,south,1,289.0
hkmu,south,1,4647.0
hknm,south,1,1017.0
hkoj,northeast,1,16000.0
hkok,south,1,3550.0
hkoo,northeast,1,17690.4
hkox,northeast,1,19867.0
hktu,south,2,57676.0
hkuc,northeast,1,0.0
hkvq,south,1,1291.0
hkvs,south,2,31769.0
hkxq,midwest,2,75159.0
hkyf,northeast,1,2873.306451612903
hkzz,south,1,4236.0
hlad,south,1,2715.0
hlav,south,2,34966.0
hlbp,midwest,1,1287.248484848485
hlcy,south,1,581.0
hleo,northeast,3,132397.2
hley,south,1,6455.0
hlfk,south,1,2905.0
hlgx,south,2,43375.0
hljg,northeast,1,12667.0
hlky,west,4,7832500.0
hllk,west,3,112150.0
hlng,northeast,1,1267.0
hloe,south,4,4134202.0
hlpo,south,2,56976.0
hlrc,midwest,1,222.0
hlro,south,2,49880.0
hlrs,south,2,58091.0
hlsf,south,1,7305.0
hlsk,west,4,1435881.5
hlsz,west,4,5307860.0
hltf,south,1,2087.0
hlth,south,1,1245.0
hltx,south,3,197510.0
hluv,northeast,4,1194667.0
hlwe,south,1,17097.0
hlxi,south,1,9295.0
hlzg,south,1,5017.0
hlzk,south,1,1210.0
hmah,midwest,1,228.60292369477892
hmcg,south,2,23672.0
hmdu,midwest,2,76397.0
hmdw,south,1,10973.0
hmfp,south,1,19672.0
hmhd,south,3,469600.0
hmiu,west,4,2204415.5
hmkw,midwest,1,462.373001988072
hmly,south,1,4915.0
hmmu,south,1,1660.0
hmnn,midwest,2,45675.0
hmoe,northeast,3,123020.0
hmpg,south,2,76763.0
hmpr,midwest,2,49384.0
hmqr,south,2,35944.0
hmrx,west,4,6667500.0
hmsj,northeast,4,3474667.0
hmsp,northeast,1,0.0
hmss,west,4,7835000.0
hmsu,midwest,2,88500.0
hmto,northeast,2,24243.12292358804
hmue,south,1,4225.0
hmuf,south,3,243499.0
hmui,south,1,9249.0
hmwe,south,1,3506.0
hmwm,west,4,1178618.0
hmxg,south,2,24689.0
hmyd,south,2,31109.0
hmyh,west,4,8637500.0
hnam,west,4,6043829.0
hnbl,midwest,1,8820.0
hndo,west,1,1600.0
hnij,south,2,82719.0
hniv,west,4,1282826.0
hnjj,south,1,3873.0
hnju,south,1,2759.0
hnka,south,3,155000.0
hnlk,west,4,1507524.5
hnnb,west,4,4532500.0
hnnf,west,4,4356962.0
hnnn,west,4,2126259.5
hnnp,south,1,751.0
hnoa,west,4,6786311.0
hnob,south,1,6777.0
hnov,midwest,1,6615.0
hnpf,south,1,3778.0
hnrb,south,3,126348.0
hnrp,south,1,2324.0
hntf,south,3,303163.0
hntn,west,4,6265000.0
hnxe,west,3,931124.0
hobv,south,1,312.999993562698
hobx,south,1,10928.0
hocv,south,1,1565.0
hodh,south,1,73.0
hodn,south,1,10166.0
hodq,midwest,1,19700.0
hodu,west,4,2591939.0
hoej,south,1,290.0
hoha,south,3,908366.0
hohc,midwest,3,316576.0
hojf,south,1,5809.0
hokw,midwest,3,333585.0
homh,west,4,1797353.0
honh,south,3,943018.0
hoog,south,2,24761.0
hoqy,south,1,399.0
hora,south,1,153.0
horf,northeast,1,419.5348837209302
horl,west,4,1325160.5
hosg,south,1,6281.0
hotk,south,1,5017.0
houk,south,1,10892.0
hovq,south,1,13774.0
hovw,west,4,5347500.0
hown,south,2,59221.0
howt,south,3,154668.0
hoxv,south,1,2469.0
hpal,south,1,14523.0
hpav,south,1,7513.0
hpci,midwest,3,922500.0
hpdc,midwest,3,197190.0
hpfx,west,4,2575656.5
hpha,south,1,2178.0
hphl,west,2,37800.0
hphx,west,3,165630.0
hpjr,south,1,726.0
hplw,west,4,6605000.0
hplx,south,1,19751.0
hpmv,midwest,3,779535.0
hpnb,west,4,2516388.25
hppe,south,2,67934.0
hpqa,south,1,73.0
hpqh,south,3,494743.0
hpsg,south,2,70193.0
hpun,south,2,30554.0
hpwg,midwest,3,314685.0
hpzr,northeast,1,10951.2
hqaa,south,1,6680.0
hqbe,northeast,3,142600.0
hqcg,south,1,2033.0
hqcs,midwest,4,6016500.0
hqdk,midwest,2,49064.0
hqdo,west,4,1077666.5
hqem,west,4,6642500.0
hqgb,west,1,42.779148936170216
hqhd,south,2,51992.0
hqio,west,4,2749593.33
hqla,west,4,3259521.5
hqqd,south,1,6414.0
hqqm,midwest,1,6175.0
hqsr,south,1,10456.0
hqub,west,4,1937799.9975
hqwe,south,2,20332.0
hqyp,south,2,34051.0
hqzk,south,1,726.0
hqzr,northeast,1,490.2173913043478
hrdv,south,3,139782.0
hres,south,1,3873.0
hrgr,south,4,3950196.0
hrhp,south,3,217842.0
hric,west,4,6775000.0
hrlc,west,4,1497755.0
hrll,south,1,1271.0
hrmi,west,4,3750000.0
hrnm,south,3,140425.0
hrnw,south,1,968.0
hrok,south,2,70437.0
hrqm,south,1,6898.0
hrqx,south,3,513380.0
hruk,west,4,5799591.5
hrvu,northeast,2,66163.5
hrxr,northeast,1,63.52112676056338
hrzq,south,3,111971.0
hsaq,west,1,7738.0
hsau,west,4,2546348.0
hsay,south,1,36.0
hsbj,south,3,272786.0
hsbk,west,4,3871743.5
hsdy,south,2,20536.0
hshh,south,1,6601.0
hshl,south,1,17427.0
hsir,south,1,7185.0
hsjx,west,4,1191644.0
hsls,south,1,2773.0
hsqc,south,1,145.0
hsqj,west,4,6182500.0
hsrp,west,4,8432500.0
hsrt,south,3,135546.0
hsse,west,4,7452500.0
hssy,west,4,5682500.0
hsvg,south,1,14634.0
hswr,south,2,39534.0
hszm,west,1,4917.4953414082265
hszn,midwest,3,393750.0
htad,south,1,11687.0
htek,south,2,34855.0
htgs,midwest,3,281610.0
htia,south,2,20521.0
htin,south,1,9076.0
htiz,south,2,61149.0
htjr,west,4,2539146.5
htkm,south,1,830.0
htlg,south,3,748408.0
htne,northeast,2,59599.8
htnz,west,4,6687500.0
htoo,south,1,2582.0
htow,midwest,2,77268.0
htqi,south,1,2656.0
htse,south,1,1963.0
httd,midwest,3,810495.0
httr,west,4,3243239.0
htts,south,3,145633.0
htvg,south,2,32722.0
htvi,south,4,1415008.0
htxf,south,1,2905.0
htxi,south,1,3351.0
htya,west,4,6397500.0
htzk,midwest,3,330366.0
htzl,south,2,34249.49541080021
huae,south,1,953.0
hubn,south,1,2697.0
huch,south,1,459.0
hucw,south,1,1089.0
hudp,south,1,436.0
hudt,northeast,1,2948.4
huef,west,4,5970000.0
huew,midwest,1,1102.5563109354414
hufd,south,1,19279.0
hufj,south,1,15640.0
huhs,south,2,50707.2
huiz,south,2,37759.0
huja,south,3,176694.0
hujv,south,1,1320.0
hukk,midwest,1,5985.0
hund,west,4,4345000.0
hunf,west,3,374624.57
huon,west,4,1382180.25
hupf,midwest,2,26247.0
hurh,west,2,66733.3
huse,south,2,92583.0
huuc,west,4,5809361.0
huvi,northeast,3,730031.7391304348
huvv,midwest,3,617715.0
huwe,west,3,494753.0
huwq,south,3,190650.0
hvaa,west,4,5157500.0
hvaq,south,2,31514.0
hvas,south,1,563.0
hvbh,west,4,3464681.0
hvbn,south,1,17818.0
hvci,south,2,50089.0
hvdj,west,4,6538817.0
hvdr,south,1,2681.0
hvdw,midwest,1,1575.0
hvea,south,1,1660.0
hvef,south,1,290.0
hvei,south,2,29046.0
hveo,west,2,22696.715130023644
hvfn,west,4,8254992.5
hvgm,south,2,57289.0
hvgs,west,4,1728966.5
hvia,west,4,8882500.0
hvic,midwest,3,184193.0
hvjh,south,1,16500.0
hvjw,west,3,843198.5
hvlo,west,4,8555000.0
hvma,south,1,442.0
hvnb,south,1,4357.0
hvnr,south,3,266856.0
hvop,west,4,2435627.0
hvro,west,4,5402298.5
hvtd,west,4,5287500.0
hvui,south,2,75518.0
hvus,south,2,27312.0
hvuu,west,4,2911076.0
hvwv,northeast,3,118467.0
hvxr,south,1,10103.0
hvxz,northeast,2,24671.42857142857
hvye,south,1,9263.0
hvzj,south,1,3994.0
hvzp,south,1,5379.0
hwaz,south,1,5809.0
hwcc,west,4,1901561.0
hwck,midwest,3,171360.0
hwdq,south,2,66805.0
hwdx,south,1,5809.0
hwip,west,4,6875000.0
hwjf,west,4,4972440.5
hwjs,midwest,1,544.0
hwks,south,1,654.0
hwli,west,4,1051614.5
hwlr,south,2,93916.0
hwlu,midwest,1,3418.0
hwmo,south,2,48409.0
hwmp,west,4,6417500.0
hwpr,midwest,1,337.786409638554
hwqb,south,1,1743.0
hwqs,south,1,2287.0
hwrq,south,1,19208.0
hwug,west,4,6295000.0
hwwk,south,1,4357.0
hwwv,south,3,593180.0
hwxa,midwest,3,134171.0
hwxn,midwest,1,3923.0
hwyp,west,4,5867500.0
hwyy,south,1,10921.0
hxap,midwest,3,497100.0
hxau,south,1,12586.0
hxdk,south,1,6913.0
hxex,south,1,4115.0
hxfe,south,2,41390.0
hxgu,south,1,2469.0
hxjk,south,1,13361.0
hxkv,south,1,678.0
hxnr,west,4,5377500.0
hxnz,northeast,3,290000.0
hxpa,west,4,1372670.0
hxpj,south,1,1315.0
hxqu,south,1,4280.0
hxrb,south,1,152.0
hxum,south,1,5083.0
hxus,south,1,2541.0
hxut,south,2,98997.0
hxvb,west,4,5717500.0
hxwz,west,4,5585000.0
hxxe,south,1,15975.0
hxxx,south,1,1716.0
hxxy,midwest,1,11751.0
hxzh,west,4,2090920.0
hxzi,west,3,758529.5
hxzl,south,2,28926.0
hycd,south,1,15491.0
hydu,south,1,3536.0
hydz,west,4,7820000.0
hyfl,south,2,39212.0
hyfr,south,2,30498.0
hyfs,midwest,3,595720.0
hyge,west,4,1955139.915
hygs,midwest,3,245700.0
hyhz,northeast,2,36869.25
hyjx,south,2,20622.0
hykt,midwest,2,20764.0
hyma,south,1,799.0
hynm,south,1,1452.0
hyno,south,1,1614.0
hyoq,south,2,53734.0
hypo,south,1,5622.0
hyrp,south,1,2905.0
hyrz,south,3,603276.0
hysl,south,3,498396.0
hytc,south,1,334.0740740740741
hyuq,south,3,100570.0
hyvd,south,1,6608.0
hyvj,west,1,1468.8946604520115
hyvy,west,4,5577500.0
hywg,west,4,6302500.0
hywv,midwest,1,13818.0
hyzg,south,2,50830.0
hyzq,south,1,16701.0
hzba,south,1,821.0
hzbb,south,1,4357.0
hzby,northeast,1,4594.5625
hzbz,northeast,3,308000.0
hzci,south,2,60149.0
hzck,south,2,38016.0
hzdi,south,2,81400.00057220456
hzdu,south,2,91494.0
hzgq,midwest,3,484754.0
hzjt,south,1,18396.0
hzla,west,4,1777814.0
hzlb,midwest,3,286861.0
hzlq,south,1,5126.0
hzns,west,4,4015029.5
hzon,south,1,1936.0
hzou,south,2,22220.0
hzpg,south,3,161203.0
hzph,south,1,2541.0
hzqi,northeast,1,116.19967793880838
hzqy,south,1,14523.0
hzrq,northeast,4,3415333.0
hzrz,south,1,7116.0
hzsi,south,1,1452.0
hzso,south,2,57910.0
hzsu,south,1,377.0
hzsx,midwest,3,167900.0
hztd,west,4,7510000.0
hztz,south,1,2796.0
hzun,south,2,89315.0
hzvy,south,1,145.0
hzxp,south,1,5635.0
iaed,south,1,830.0
iafu,south,3,926642.0
iahc,south,1,2905.0
iahs,northeast,3,148000.0
iajb,midwest,1,5040.0
iakk,midwest,2,35910.0
ialf,south,3,106846.0
iama,west,4,5519532.5
iaon,midwest,4,1215900.0
iapn,south,1,4149.0
iapo,south,3,175970.0012207031
iapq,northeast,1,8845.2
iara,south,3,536956.6
iarc,south,1,3978.0
iaro,south,1,581.0
iate,south,3,389695.0
iati,west,4,8692500.0
iauo,south,1,1252.0
iazj,west,4,8112500.0
iazo,midwest,1,5481.0
ibax,south,1,6887.0
ibdk,west,4,3057618.5
ibdx,south,1,5156.0
ibfa,south,3,315435.0
ibfe,west,4,5617500.0
ibjk,west,4,2188133.0
ibnd,south,1,2234.0
ibpu,south,1,1089.0
ibpv,south,1,3994.0
ibsa,south,2,59253.0
ibso,northeast,1,1835.4651162790697
ibty,south,1,436.0
ibue,west,4,4412500.0
ibus,west,4,6065000.0
ibvf,south,1,762.0
ibxm,south,2,45813.0
ibzz,west,2,52917.0
icag,south,3,105145.0
icar,midwest,1,429.5966999334669
icbd,south,1,4841.0
icbq,west,1,104.0573893041978
icep,south,2,70678.0
icex,south,1,2541.0
icgk,south,1,15975.0
icgp,south,2,35709.0
icgx,south,2,43995.0
ichp,south,1,1234.0
ickw,south,1,1320.0
iclh,west,4,2256519.5
iclm,south,1,968.0
icoa,northeast,4,2609867.0
icok,south,1,19448.0
icoy,south,2,66260.0
icpe,midwest,3,476600.0
icqm,south,1,1252.0
icqn,south,1,11618.0
icqs,west,4,1523807.0
icwc,west,4,5810000.0
icwr,south,2,23890.0
icye,west,4,1986230.0
icyw,midwest,1,8883.0
iczg,south,1,871.0
iczr,south,3,472474.0
idar,south,1,1162.0
idbo,midwest,3,282870.0
idbv,south,3,303526.0
iddp,west,4,2871998.0
idgm,south,1,9295.0
idjf,south,1,14721.0
idkk,south,1,1815.0
idoc,south,1,2091.0
idoe,south,1,1693.0
idpv,south,2,78762.0
idqb,south,3,233817.0
idrd,northeast,1,631.8
idrt,south,2,35581.0
idsw,south,1,1936.0
idtb,south,3,372751.0
idtj,south,3,161203.0
idul,west,4,2171850.5
idum,midwest,3,353060.0
iduu,south,1,1660.0
idve,south,3,165721.0
idvn,south,3,130463.0
idwa,south,1,9278.0
idwe,midwest,4,1097145.0
idwu,south,2,29772.0
idwy,south,1,2106.0
idxu,south,1,6777.0
idyr,south,1,726.0
ieaz,midwest,3,835239.0
iebe,west,2,42041.2
iebx,south,2,21494.0
iefg,south,1,1117.0
iegi,south,2,59100.0
iegk,south,2,34855.0
iegy,south,3,389695.0
ieha,midwest,1,226.33052882703777
iehp,northeast,2,72381.07843137256
iehx,west,4,6082500.0
iejd,west,1,214.0643649313859
iekv,south,1,2641.0
ieme,west,4,5865000.0
iemh,south,1,17427.0
iemk,south,1,176.0
iepe,south,1,363.0
iepg,south,1,11618.0
ieqe,south,1,16390.0
ieqt,south,3,136514.0
ieqw,northeast,1,1127.5
ierv,south,1,508.0
ieth,south,1,2234.0
iety,midwest,3,721350.0
iexm,northeast,1,0.0
iezb,west,4,4862500.0
ifbf,west,4,2787329.0
ifct,south,1,5792.0
ifeo,midwest,1,16380.0
ifff,midwest,1,15309.0
ifgj,south,1,73.0
ifhl,midwest,1,2943.6666666666665
ifjg,south,2,42450.0
iflz,south,3,155394.0
ifme,south,1,8436.24766573296
ifmg,northeast,2,35333.0
ifmw,south,1,3444.0
ifqd,south,3,132157.0
ifqo,south,3,284647.0
ifqp,south,4,1444560.0
ifqq,midwest,1,1760.094342629482
ifqv,west,4,1058127.5
iftp,south,3,464002.0
ifvg,midwest,2,89341.0
ifvh,south,1,7189.0
ifwa,south,1,1089.0
ifwc,midwest,3,100800.0
ifwi,west,4,5052500.0
ifxt,midwest,3,445498.0
ifxv,south,1,701.0
igah,south,2,52282.0
igat,south,1,3970.0
igcz,west,4,6517500.0
igde,south,1,1291.0
igdn,northeast,1,3533.0
igds,west,4,6535000.0
igeq,midwest,1,35.0
igfb,west,4,1784327.0
iggn,south,1,1743.0
ighf,south,1,2324.0
