uid,latitude,longitude,date,split
gdjf,39.6242,-122.197,2019-07-17,test
gdjq,35.8653314480859,-78.8003858567926,2015-08-24,train
gdlj,35.6523202000441,-79.2632794689954,2015-07-23,train
gdlp,36.2109,-119.199,2018-06-21,test
gdlq,35.8590580020648,-78.7501763609281,2020-05-18,train
gdma,35.51,-79.0408763839704,2021-05-11,train
gdno,35.7171801857255,-79.142809071528,2018-06-12,train
gdoh,43.133333,-87.0,2015-08-04,train
gdpk,36.17,-79.0553605146466,2020-06-23,train
gdrd,35.1031,-120.579,2018-04-16,test
gdrs,37.3609,-120.549,2020-06-10,train
gdsz,39.30057,-120.438,2017-09-13,train
gdvk,35.79,-79.0296054563452,2019-07-02,train
gdvn,35.9065125838484,-79.129978884101,2020-03-11,train
gdvy,40.7024915402778,-85.935575,2018-08-13,train
gdwo,41.60953,-80.10544,2021-07-28,test
gdxr,44.877646,-93.557842,2013-01-04,train
gdxt,35.8814187997638,-78.9291409006431,2016-05-24,train
gdzf,36.5597,-121.51,2017-09-26,test
gdzr,37.2616,-120.906,2014-03-03,train
geaa,35.34,-79.046017508852,2021-07-20,train
gebe,36.16,-79.0993072456062,2020-05-27,train
gecw,34.21,-78.923921101568,2018-08-07,test
gedb,38.51301083,-95.70121672,2017-08-28,test
gedk,34.97,-79.0847736810369,2021-07-14,test
gedz,34.9454,-120.417,2015-08-26,test
geeb,35.88,-79.1233815515425,2014-07-23,train
geet,35.6355795636085,-79.2943733877509,2017-10-18,train
gefu,38.3196,-121.693,2018-12-19,train
gegm,37.42199569,-95.19710127,2019-09-09,train
gegz,35.794,-79.0094364279633,2014-06-23,train
geim,43.443333,-77.438333,2019-04-25,test
geiu,40.4189,-122.214,2018-04-19,train
gejl,41.840833,-82.916667,2015-08-11,test
geke,35.6469972631807,-79.273166247614,2018-04-11,train
gelp,39.01195,-95.61955,2019-09-23,test
gemm,38.7784833272298,-75.3098166783651,2018-07-25,train
gemo,35.867909151154,-78.8210164912319,2016-09-20,train
genf,36.03,-79.0911506532459,2018-09-11,train
genl,35.6382144173559,-79.2894794323347,2015-06-10,train
geol,35.48,-79.058227680446,2021-05-20,train
gepj,35.8,-79.040678648398,2017-12-06,train
gepk,38.5407,-99.278,2014-09-08,test
gepx,35.64607,-78.6768506120171,2016-08-24,train
geqf,40.450603,-79.299858,2015-10-21,test
geqr,35.98,-78.7874606400354,2018-03-28,train
gess,35.79,-79.0251564059668,2018-02-21,train
gety,35.487,-79.061935222428,2016-08-24,train
gevf,41.819467,-72.423353,2021-10-07,test
gevh,35.6961545851147,-79.1818618470714,2015-09-09,train
gevz,35.79,-79.0297043241314,2019-07-02,train
gewb,35.7204537918966,-79.1367287026776,2019-07-16,train
gewd,35.6314809022236,-79.3019862072872,2015-05-20,train
gewl,40.703968,-80.29305,2014-08-18,test
gewn,48.35212,-101.8953,2017-06-14,train
gewv,36.4501,-119.219,2015-02-23,test
gexu,39.20984,-96.96101,2021-06-07,train
gfbl,35.7200545716318,-79.137470211074,2013-05-22,train
gfbq,35.7013976779253,-79.1721233701321,2013-04-23,train
gfca,41.697351,-80.100017,2020-06-30,test
gfcd,35.79,-79.0275786667284,2018-11-07,train
gfcy,37.4368,-121.133,2015-02-10,train
gfdf,34.9414,-120.573,2016-08-22,test
gfdr,38.1156,-121.494,2021-01-28,train
gfee,41.3195,-75.04564,2020-08-26,train
gfej,36.8754,-121.561,2020-09-29,test
gfet,34.6439,-120.43,2014-02-28,test
gffr,41.806875,-77.197492,2018-07-26,test
gfgn,35.6313212141177,-79.3022828106458,2015-06-22,train
gfgp,37.8284,-121.984,2015-07-07,train
gfhq,36.42,-79.0767653903558,2019-07-29,test
gfil,37.4125,-120.759,2019-03-08,train
gfjl,35.98,-78.7787609749103,2017-08-23,train
gfkf,35.79,-79.0213994300918,2017-02-14,train
gfkm,35.8953942983258,-79.0409937379649,2015-06-22,train
gflb,34.6766,-120.553,2014-04-22,test
gflk,35.6572971460115,-79.2540353309871,2013-06-04,train
gfmu,38.1156,-121.494,2013-03-19,train
gfnb,41.388596,-80.750147,2020-09-29,test
gfnj,36.03,-78.69872405576,2021-06-28,train
gfnt,35.573,-78.9383376894895,2013-09-30,train
gfpx,36.43,-79.0751835057769,2019-09-18,test
gfqq,35.7184310758884,-79.1404856785526,2019-09-01,train
gfrc,38.0739,-121.212,2021-08-18,train
gfrg,35.48,-79.0591174905217,2021-09-14,train
gfrm,36.13,-79.0679167234922,2020-06-24,train
gfsp,35.8904562888339,-79.0014724021112,2020-06-10,train
gfsw,35.6671445792089,-79.2357447905427,2016-12-13,train
gfut,36.03,-78.6997183032029,2021-06-28,train
gfvb,38.133,-121.522,2019-04-09,train
gfvz,35.976,-78.7384939534745,2015-01-03,train
gfwf,36.15,-79.0423099668701,2019-05-23,train
gfwh,35.794,-79.0101285024666,2014-07-22,train
gfxa,36.028,-78.716,2015-01-06,train
gfxi,35.7168075801451,-79.1435011460313,2018-08-22,train
gfyb,37.1145,-120.89,2017-06-13,train
gfye,36.13,-79.1105781732314,2020-05-27,train
gfyj,35.9129102565234,-79.1811826274083,2014-04-14,train
gfyp,38.7040833155314,-75.0756833314896,2019-08-14,train
gfyx,36.8905,-121.801,2018-03-02,test
gfze,38.7605000178019,-75.2028333346049,2020-08-26,train
gfzn,35.7215716086379,-79.1346524791676,2013-08-12,train
ggaz,36.6039,-119.467,2018-03-19,test
ggbk,34.4168,-119.544,2020-12-10,test
ggcf,37.2953,-120.85,2015-02-10,train
ggch,37.4806,-121.031,2014-06-10,train
ggcq,47.513817,-87.545117,2015-08-26,test
ggfc,35.64607,-78.6788391069028,2016-09-15,train
gggo,35.6373627474578,-79.2910613169137,2015-08-24,train
gggp,41.85081,-77.51665,2019-04-04,test
ggls,35.6698060476407,-79.2308014012334,2015-08-24,train
ggmi,35.68836,-78.6927585711029,2016-06-22,train
ggns,36.7368,-121.734,2015-04-28,test
ggny,35.7034203939334,-79.168366394257,2019-07-15,train
ggnz,34.446,-119.876,2019-09-23,test
ggod,36.7723,-121.788,2018-09-19,test
ggoj,37.3204,-120.983,2017-01-10,train
ggoy,43.503333,-79.353333,2014-04-25,train
ggqe,38.785,-121.653,2016-03-07,train
ggrn,35.6991620444426,-79.1762758171519,2014-05-05,train
ggro,35.6468641897591,-79.2734134170795,2018-06-13,train
ggsn,35.79,-79.0243160297842,2017-10-18,train
ggtm,35.76,-79.0807695356964,2020-06-17,train
ggul,37.2486,-120.851,2018-03-02,train
ggvg,35.8901146655357,-78.9987382216433,2020-05-15,train
ggvt,47.258933,-86.347717,2013-08-18,test
ggwv,35.8952079583449,-79.0395023668006,2015-06-10,train
ggxl,35.6291920393723,-79.3062375220932,2014-12-30,train
ggyi,29.16044,-95.32517,2017-09-22,train
ggyp,36.7025,-121.709,2018-04-25,test
ggzn,38.3669,-121.52,2015-04-15,train
ghcd,36.045,-79.0922381988939,2013-08-28,train
ghdg,34.9414,-120.573,2017-09-28,test
ghdo,35.794,-79.0152696273482,2015-08-06,train
ghdz,35.884400239457,-78.9530028392717,2017-08-16,train
ghef,41.8027,-77.1943,2018-06-19,test
gheg,35.6404500508386,-79.2853269853149,2021-10-12,train
gheh,35.9089039469356,-79.1491181473761,2021-06-17,train
ghgn,41.444207,-72.768904,2020-09-25,test
ghhu,35.8845865794379,-78.954494210436,2017-09-20,train
ghim,35.8659215246918,-78.8051085321462,2015-10-12,train
ghin,37.3772,-121.058,2014-03-03,train
ghjg,37.4583,-120.967,2014-04-08,train
ghjh,39.877614,-86.01738,2021-06-07,test
ghkr,37.8189,-121.358,2020-09-15,train
ghks,39.4159,-99.43133,2021-06-07,train
ghlx,35.6463851254414,-79.2743032271552,2018-10-18,train
ghmz,35.4265,-118.832,2021-09-21,test
ghna,39.077955,-96.88081,2019-08-12,train
ghnj,40.854762,-79.086365,2013-07-24,test
ghnm,35.036,-79.1189819350572,2021-08-16,test
ghoo,35.65436,-79.0111663146791,2016-08-10,train
ghoz,40.997554,-81.076051,2017-08-01,test
ghpb,41.697709,-73.28029,2015-09-01,train
ghpc,35.69883,-79.08199,2015-01-27,train
ghpt,36.5,-79.0660876694478,2014-07-17,test
ghsc,39.225563,-99.317161,2015-07-27,train
ghsf,45.278333,-82.451667,2014-04-21,train
ghsg,38.7605000178019,-75.2028333346049,2019-05-08,train
ghst,39.40763,-99.44667,2018-09-24,train
ghth,34.98,-77.8,2018-07-09,test
ghtr,37.6756,-121.264,2016-05-18,train
ghvu,37.6003,-121.224,2018-06-12,train
ghwb,35.6966868788011,-79.1808731692095,2015-07-07,train
ghwg,35.976,-78.7330255925387,2014-09-04,train
ghwh,35.6518145210421,-79.2642187129642,2015-09-24,train
ghwo,35.6915768594121,-79.1903644766834,2018-07-11,train
ghww,41.55644,-75.71394,2021-07-01,train
ghwx,35.6971925578031,-79.1799339252408,2015-06-10,train
ghxi,35.72,-78.7191061283387,2017-06-28,train
ghyj,35.6411154179465,-79.2840911379876,2021-06-17,train
ghza,35.7078650462144,-79.1601109341105,2016-06-22,train
ghzf,37.2141,-120.561,2014-03-03,train
ghzw,35.8569461489487,-78.7332741543994,2019-06-06,train
ghzx,37.9792,-121.57,2015-04-21,train
giab,35.720240874422,-79.1371241738223,2019-09-30,train
giao,41.343441,-73.124386,2018-09-11,train
gibm,36.368,-78.8463698010249,2014-07-30,test
giby,38.2399,-121.565,2019-08-21,train
gicy,41.34407,-74.89206,2017-05-10,train
gidh,37.7705,-121.292,2019-05-21,train
gidl,35.76,-79.0810661390549,2020-07-14,train
gieb,37.4583,-120.967,2021-06-15,train
giel,37.4271,-120.674,2013-11-12,train
gifa,38.4662552777778,-85.8613438888889,2018-08-07,train
gifj,35.651468530146,-79.2648613535744,2015-11-12,train
giha,34.9576,-120.631,2020-09-22,test
gihz,35.794,-79.0197186777266,2016-08-10,train
giip,38.38889,-97.09306,2015-06-29,train
giiw,35.6301767826921,-79.3044084680488,2015-11-12,train
giiy,35.74,-79.242577407005,2017-02-14,train
gikd,35.5513,-119.088,2020-03-05,test
gikg,35.7159825249312,-79.1450335967172,2013-08-12,train
gikp,43.6,-86.916667,2015-08-05,train
gikw,35.79,-79.0255518771116,2018-03-22,train
gilq,38.37080661,-98.79520846,2017-10-02,train
gimh,35.6893412259294,-79.1945169237032,2020-01-09,train
gion,39.0803190688889,-86.4308666666667,2018-08-20,train
giox,44.6251006,-72.26246102,2017-07-20,test
gipn,35.976,-78.7230831181101,2014-02-24,train
giqa,35.64607,-78.6761049264349,2016-08-10,train
givy,37.3583,-121.067,2016-03-08,train
givz,37.8717,-121.526,2016-12-16,train
giwq,35.794,-79.0132428377314,2015-05-06,train
giwy,42.87447,-85.61069,2017-06-23,train
gixu,35.74,-79.0799291595138,2017-08-23,train
gixw,34.965,-79.0827468914201,2016-06-15,test
giyp,35.35966,-78.57868,2016-05-18,test
giyr,35.51,-79.0932763106489,2017-07-26,train
gizr,41.558239,-71.886804,2019-08-01,test
gizx,35.6556470355838,-79.2571002323588,2014-03-19,train
gjbt,37.3609,-120.549,2017-03-14,train
gjed,36.37,-78.8476126103285,2019-05-28,test
gjen,35.61133,-78.9748762830147,2016-06-08,train
gjfu,37.1145,-120.89,2020-06-09,train
gjgy,35.6588141830176,-79.2512175990808,2021-07-12,train
gjit,37.0062,-120.6,2019-04-09,test
gjjv,44.08631378,-72.29345053,2017-07-11,test
gjjy,39.400181,-99.45699,2017-06-05,train
gjkb,36.17911,-79.0537786300676,2013-05-30,train
gjkf,42.281667,-81.671667,2014-04-24,test
gjko,35.79,-79.0312367748173,2020-01-09,train
gjkr,35.865207221432,-78.7993916093497,2015-08-06,train
gjnr,35.7069335322633,-79.1618411203688,2016-09-15,train
gjoa,37.4583,-120.967,2019-05-14,train
gjpg,38.12723,-86.64352,2017-07-05,train
gjpl,35.6631789912457,-79.2431104406135,2019-04-10,train
gjrc,35.6961279704304,-79.1819112809645,2015-09-09,train
gjsr,41.992305,-78.929219,2015-07-14,train
gjtd,36.54,-79.0655933305168,2019-08-27,test
gjtq,35.68836,-78.7002154269243,2016-08-31,train
gjtw,36.7593,-121.755,2015-12-14,test
gjud,35.6707109469075,-79.2291206488682,2015-06-10,train
gjul,35.6875314273959,-79.1978784284335,2021-04-28,train
gjuv,40.4347,-86.16207,2017-07-26,train
gjvr,37.2486,-120.851,2015-09-15,train
gjwb,35.6615022661337,-79.2462247758784,2020-01-09,train
gjwd,35.7177923234648,-79.1416720919868,2018-07-16,train
gjwt,37.2583,-120.475,2017-01-10,train
gjxb,42.43,-81.205,2019-08-10,test
gjxc,33.513,-117.269,2013-09-18,test
gjxw,33.4779,-117.142,2014-12-11,test
gjxx,35.573,-78.9328693285538,2013-06-24,train
gjyq,35.6347278937103,-79.2959552723299,2015-05-20,train
gjys,38.1602,-121.206,2014-02-11,train
gjyv,37.4125,-120.759,2019-05-14,train
gjyz,36.17,-79.0721186044051,2018-08-16,train
gjzq,37.1145,-120.89,2019-06-11,train
gjzs,34.9638,-120.642,2020-12-08,test
gkab,41.3458,-109.45533,2021-09-01,test
gkau,35.6946907774773,-79.1845807111915,2016-07-19,train
gkbq,41.004436,-81.050413,2017-06-27,test
gkbw,41.582845,-71.928841,2019-08-21,test
gkcn,47.258933,-86.347717,2014-08-25,test
gkdt,36.028,-78.716,2016-03-08,train
gkdu,39.07868,-96.886523,2019-07-15,train
gkeq,37.2639,-120.906,2021-12-13,train
gkfw,34.9576,-120.631,2013-05-30,test
gkgg,38.37611,-97.07583,2013-07-08,train
gkgh,36.39,-78.8550694661499,2019-06-29,test
gkhk,47.06505,-119.4241,2017-08-08,test
gkiv,35.667650258211,-79.2348055465739,2016-09-20,train
gkju,35.88,-79.1231838159701,2015-09-01,train
gkkk,36.3247,-119.079,2017-03-06,test
gkks,42.081667,-81.011667,2015-04-26,test
gkku,36.055,-78.763,2014-03-27,train
gkmh,35.6309752232216,-79.302925451256,2015-07-23,train
gkmq,37.4106,-122.069,2021-06-23,train
gkmx,38.86613815,-96.19822169,2018-08-06,train
gkni,35.794,-79.009831899108,2014-07-16,train
gkno,37.6003,-121.224,2019-06-11,train
gknt,34.965,-79.0824997219546,2016-05-16,test
gkoc,41.843527,-78.957332,2017-10-05,train
gkoj,35.8772261501953,-78.8955850494465,2015-11-12,train
gkop,39.21155,-97.00559,2017-07-24,train
gkos,35.573,-78.9363491946038,2013-07-22,train
gkqx,41.003574,-81.060687,2017-06-01,test
gkrf,35.6516282182519,-79.2645647502159,2015-10-12,train
gksi,35.8711701008184,-78.847115486607,2018-10-18,train
gktd,35.0228,-120.586,2017-04-24,test
gktr,35.794,-79.0120069904041,2015-01-27,train
gkua,41.353881,-80.754718,2015-06-24,test
gkux,40.39369,-79.43204,2014-08-13,test
gkvw,42.021242,-78.95833,2013-06-11,train
gkwm,37.9792,-121.57,2015-06-16,train
gkxx,35.6756346635061,-79.219975378646,2020-01-09,train
gkya,44.14,-87.233333,2019-04-04,train
gkyl,37.332,-120.394,2021-05-12,train
gkyw,37.6003,-121.224,2015-06-09,train
glas,44.24711,-85.48184,2017-06-23,train
glbt,36.02,-76.31,2021-04-06,test
glcr,33.8011,-117.205,2019-12-04,test
gldo,37.0062,-120.6,2014-09-09,test
glfd,35.837,-79.001,2016-04-06,train
glfp,40.536381,-79.819441,2016-09-15,test
glgi,39.89589,-98.04562,2019-07-22,test
glgt,36.7085,-121.749,2021-01-28,test
gljb,36.9634,-121.491,2019-09-17,test
gljn,35.6523468147285,-79.2632300351024,2015-07-23,train
gljt,38.1526,-121.501,2021-05-18,train
glkd,33.2549,-117.295,2013-01-26,test
gllm,36.9003,-121.596,2019-05-30,test
gllu,37.4271,-120.674,2015-05-12,train
glmf,34.446,-119.876,2018-01-11,test
glmu,35.28,-79.0452265665626,2021-09-08,train
glno,35.7066407707358,-79.1623848931928,2016-10-05,train
glpv,37.4125,-120.759,2020-05-12,train
glqd,36.03,-78.6907700762171,2020-11-17,train
glqn,41.7098691666667,-85.0363,2020-08-03,train
glsm,40.0258333333333,-85.3079444444444,2020-08-17,test
glsv,38.785,-121.653,2016-11-16,train
gltl,36.6568,-121.614,2015-12-15,test
gltt,35.55,-78.02,2020-10-27,test
gluo,35.458,-78.8682432447678,2014-08-12,train
gluz,35.8834685395529,-78.9455459834503,2017-03-21,train
glvc,43.58,-77.2,2014-04-26,test
glyb,35.669326983323,-79.2316912113091,2015-10-12,train
glyl,35.8597101919977,-78.7553961600031,2013-05-15,train
glzg,35.9030031808761,-79.1018913938402,2018-10-18,train
gmap,33.0435,-117.076,2013-02-09,test
gmau,35.6339028384965,-79.2974877230158,2015-08-06,train
gmbb,36.5597,-121.51,2018-09-18,test
gmbe,47.52262,-93.66564,2017-08-15,train
gmbh,37.7025,-121.177,2017-03-29,train
gmbi,35.6666122855226,-79.2367334684045,2017-03-21,train
gmcm,37.8817,-121.249,2014-10-21,train
gmdi,36.8905,-121.801,2021-01-28,test
gmfc,33.4742,-117.138,2016-12-16,test
gmfm,35.6735587181294,-79.2238312223073,2021-05-24,train
gmgh,35.8846486927648,-78.9549913341574,2017-09-20,train
gmgr,37.6756,-121.264,2016-07-13,train
gmhy,39.077955,-96.88081,2019-09-23,train
gmiw,40.926462,-79.290859,2019-08-27,test
gmjz,35.7239669302265,-79.1302034287893,2018-08-27,train
gmkr,35.5945,-121.121,2015-09-09,test
gmlb,41.309434,-80.461686,2016-09-21,test
gmlc,35.898375738019,-79.0648556765936,2016-07-19,train
gmld,35.902133594299,-79.0949316617401,2018-04-11,train
gmlv,41.501567,-72.224735,2015-07-14,test
gmmx,37.2639,-120.906,2018-10-24,train
gmsd,35.98,-78.7959117432997,2018-10-25,train
gmui,34.965,-79.0831917964579,2016-07-25,test
gmvl,41.107491,-76.661835,2018-08-07,test
gmvx,34.9576,-120.631,2016-04-20,test
gmwb,35.6467843457061,-79.2735617187588,2018-06-13,train
gmwo,43.503333,-79.353333,2014-08-16,train
gmwp,35.976,-78.7640958251281,2016-09-13,train
gmxe,38.9725,-94.67293,2017-09-25,test
gmxo,39.21067,-96.97298,2014-09-15,train
gmyo,35.6880104917136,-79.1969886183578,2020-10-22,train
gmze,37.66,-120.875,2016-08-09,train
gmzg,38.1156,-121.494,2013-04-02,train
gmzk,38.9353,-121.408,2019-01-08,train
gmzq,37.8717,-121.526,2015-11-10,train
gnaj,41.2266,-123.7719,2018-08-22,train
gnar,34.97,-79.0850702843955,2021-08-24,test
gnbi,35.6358457104517,-79.29387904882,2017-08-21,train
gnbj,39.21067,-96.97298,2015-07-27,train
gndb,35.6981506864385,-79.1781543050894,2014-09-10,train
gndh,39.61525,-84.9661444444445,2017-06-13,test
gndo,38.5901,-121.731,2016-01-19,train
gnee,38.38889,-97.09306,2016-07-11,train
gnej,42.116667,-81.25,2017-04-06,test
gneq,35.6881169504508,-79.1967908827855,2020-10-22,train
gnfm,35.5621,-119.151,2018-05-02,test
gnge,41.343441,-73.124386,2017-08-30,train
gnia,38.1156,-121.494,2020-03-17,train
gnib,44.198333,-82.503333,2015-08-08,train
gnik,35.68836,-78.7012096743672,2016-09-15,train
gnil,34.85,-78.83,2020-03-19,test
gniq,39.21155,-97.00559,2017-09-05,train
gnir,44.44696,-71.81175,2017-07-13,test
gnjz,35.72,-78.7196032520601,2017-06-28,train
gnkg,38.1602,-121.206,2014-06-17,train
gnlr,43.32937,-108.15619,2021-08-17,train
gnnt,36.16,-79.0983680016374,2020-07-21,train
gnog,36.6039,-119.467,2018-05-14,test
gnoq,38.49867,-84.5809,2017-06-21,train
gnpq,37.78239812,-97.53105031,2013-07-29,train
gnpt,41.39,-72.698,2018-04-10,test
gnpz,36.6568,-121.614,2014-02-27,test
gnrh,40.8041,-77.17744,2017-10-24,test
gnrm,38.9725,-94.67293,2019-07-16,test
gnss,39.001381,-80.47658,2014-07-24,train
gnsw,35.6945577040557,-79.184827880657,2016-07-19,train
gnth,41.33533,-75.8939,2019-09-12,train
gnur,35.6908848776199,-79.1916497579038,2018-12-06,train
gnuv,35.6792010312046,-79.2133512369716,2018-02-21,train
gnvh,37.9718,-121.374,2019-09-16,train
gnwm,47.343917,-85.620633,2015-05-14,test
gnwo,37.9674,-121.464,2014-07-15,train
gnwt,35.6834859953798,-79.2053923801836,2015-09-24,train
gnxg,37.4419,-121.003,2020-07-14,train
gnzc,40.69659,-118.2878,2017-06-14,train
gnzu,35.7013178338723,-79.1722716718114,2013-05-01,train
goaf,35.9093387402242,-79.1525980134261,2021-08-05,train
goau,35.6310284525902,-79.3028265834698,2015-07-07,train
goaw,35.794,-79.017790755896,2016-04-06,train
gofk,37.6003,-121.224,2018-01-09,train
gogw,35.6379748851971,-79.2899243373725,2015-06-22,train
goii,35.8831579729182,-78.9430603648431,2017-02-14,train
goiu,37.2616,-120.906,2018-02-13,train
gojq,39.7811,-121.988,2013-12-12,test
gokp,35.79,-79.0339556389374,2020-08-13,train
gomg,35.52,-79.0824008541684,2017-09-18,train
gomp,35.62476,-78.7099093394922,2016-06-22,train
gopy,41.308325,-80.750829,2020-08-28,test
goqw,37.6667,-120.898,2019-12-04,train
gost,36.06,-78.76,2019-09-10,train
gosz,35.7059754036279,-79.1636207405201,2016-06-22,train
gotl,35.699108815074,-79.1763746849381,2014-05-19,train
goup,38.5901,-121.731,2014-01-14,train
gove,37.9631,-101.75919,2017-06-19,train
govv,35.7065343119985,-79.1625826287652,2016-05-11,train
gowg,35.98,-78.8264848521677,2020-08-27,train
goya,35.59,-78.9472859164753,2019-09-01,train
gozc,37.4583,-120.967,2019-03-08,train
gozo,41.195409,-80.967496,2019-05-08,test
gpbd,40.37974,-76.032,2019-07-30,train
gpbx,35.976,-78.7479393041817,2015-08-13,train
gpbz,35.7011315310821,-79.172617709063,2013-05-15,train
gpco,36.06,-78.76,2021-05-26,train
gpcv,35.8770398102144,-78.8940936782822,2021-12-02,train
gpdn,40.0306,-77.29905,2021-05-20,train
gpdo,35.6890750790863,-79.1950112626341,2020-03-11,train
gpej,38.1202,-121.583,2020-02-13,train
gpek,36.04,-79.0895193347738,2018-07-17,train
gpep,38.433,-121.603,2019-07-30,train
gpew,35.3207,-120.806,2020-12-08,test
gpfh,37.6106,-121.229,2021-06-08,train
gpfq,35.6792542605733,-79.2132523691854,2018-02-21,train
gpfx,38.7605000178019,-75.2028333346049,2018-06-13,train
gpgi,35.87,-79.0867016028675,2017-09-19,train
gphb,38.7688166936239,-75.1965666611989,2019-05-08,train
gphh,40.7024915402778,-85.935575,2016-08-29,train
gpix,41.982075,-79.869441,2013-04-22,test
gpjt,44.87302,-93.556776,2013-06-03,train
gpjw,35.98,-78.7899462586425,2018-05-23,train
gplb,36.22,-76.71,2019-07-17,test
gpng,36.9634,-121.491,2014-04-23,test
gpnj,36.177,-79.0539269317469,2013-06-26,train
gpoh,35.8816051397447,-78.9306322718073,2016-06-07,train
gpqg,36.33,-79.11566986422,2020-06-24,test
gprz,37.5394,-121.122,2015-02-10,train
gpsb,35.6635515968261,-79.2424183661102,2019-01-15,train
gpsf,35.9083759836566,-79.1448925957439,2021-03-17,train
gpso,35.84,-79.0596612633457,2020-05-19,train
gptd,36.169,-79.0700918147883,2013-05-02,train
gpuq,35.794,-79.0096341635356,2014-06-23,train
gpvw,35.6472634100238,-79.2726719086831,2018-03-22,train
gpwh,36.3377,-121.205,2014-02-27,train
gpxd,34.9638,-120.642,2017-12-11,test
gpxi,39.09447,-96.90462,2016-08-22,train
gpzd,41.8374,-73.2606,2016-07-20,train
gpzh,35.69883,-79.08199,2016-04-06,train
